id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1084422885521801216,Yuth of Rajasthan is crying for there rights and Govt celebrating youth day same less See you @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 12:12:18 +0000 2019,322,4463,92,False,0,,Unknown,2,7,0,0
1084421655672152069,@RPSC1 making same mistakes again and again still no one there to listen administration government Will show you face @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 12:07:24 +0000 2019,80,1101,36,False,12,,Unknown,4,8,0,0
1084421520112312320,@RPSC1 making same mistakes again and again still no one there to listen administration government Will show you face @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 12:06:52 +0000 2019,322,4463,92,False,9,,Unknown,4,8,0,0
1084420202240954368,@RPSC1 making same mistakes again and again still no one there to listen administration government Will show you face @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 12:01:38 +0000 2019,322,4463,92,False,1,,Unknown,4,8,0,1
1084413444131115008,"RT @newstrackmedia: Congress will contest in all 80 seats in LS polls, says Ghulam Nabi Azad …",Sun Jan 13 11:34:47 +0000 2019,9302,9892,47,False,1,"Congress will contest in all 80 seats in LS polls, says Ghulam Nabi Azad","Shahjahanpur
",1,1,0,1
1084410419538739201,"Fully prepared, will repeat 2009 in UP, says Congress",Sun Jan 13 11:22:46 +0000 2019,301,66055,8398,False,0,,New Delhi Delhi,1,0,0,1
1084409986954874882,RT @SankaPadma: leading break India campaign,Sun Jan 13 11:21:02 +0000 2019,48402,78657,655,False,1,leading break India campaign,Unknown,3,1,0,1
1084405424944689152,2019 Elections: to contest all 80 seats in UP @INCIndia,Sun Jan 13 11:02:55 +0000 2019,3420,86658,12565,False,3,,India,4,1,0,1
1084404817584316417,"A day after pact, decides to go solo in in",Sun Jan 13 11:00:30 +0000 2019,17009,16436,1376,False,0,,Lucknow,6,0,0,0
1084392590399758336,RT @primenewstime1: Congress has announced today that they will be contesting in all the 80 Loksabha seats of f…,Sun Jan 13 10:11:55 +0000 2019,316,14130,1186,False,1,"Congress has announced today that they will be contesting in all the 80 Loksabha seats of for the upcoming Speaking to the press,veteran congress leader @ghulamnazad made the announcement. @INCIndia @RahulGandhi @INCUttarPradesh",Ghaziabad India,2,1,0,0
1084391551458070529,"Congress has announced today that they will be contesting in all the 80 Loksabha seats of for the upcoming Speaking to the press,veteran congress leader @ghulamnazad made the announcement. @INCIndia @RahulGandhi @INCUttarPradesh",Sun Jan 13 10:07:47 +0000 2019,120,2792,84,False,1,,Sydney New South Wales,3,4,0,0
1084385990666403840,will contest all 80 LS seats in UP: Azad,Sun Jan 13 09:45:41 +0000 2019,4,53076,1432,False,0,,India,2,0,0,1
1084382064042926080,India’s main opposition Congress party will simplify and take “rational economic decisions” to attract foreign investment if voted back to power its leader Rahul Gandhi said on Saturday.,Sun Jan 13 09:30:05 +0000 2019,136,67928,3552,False,0,,Chennai India,3,0,0,1
1084382004630609921,Before Kindly bring for ram mandir at least Congress doesn't want resolution of Ram temple issue: PM Narendra Modi via NaMo App,Sun Jan 13 09:29:51 +0000 2019,5671,3515,580,False,0,,Patna India,2,0,0,1
1084381679022686208,Lok Sabha Elections 2019: Congress Outlines UP Poll Strategy – Ready For Battle in All 80 Seats With 13 Rallies by Rahul Gandhi | Read full report @INCIndia,Sun Jan 13 09:28:33 +0000 2019,46,38690,22459,False,0,,Mumbai India,2,1,0,1
1084381516648468480,Congress to contest all 80 seats in UP for 2019 Lok Sabha Elections,Sun Jan 13 09:27:55 +0000 2019,0,2547,809,False,0,,New Delhi India,2,0,0,1
1084360790717669376,"RT @Outlookindia: The Congress, which has been left out of the alliance in the state, might go at it alone in the bu…",Sun Jan 13 08:05:33 +0000 2019,46069,74668,603,False,2,"The Congress, which has been left out of the alliance in the state, might go at it alone in the but may choose not to field candidates on a few seats, a senior party leader said.",Unknown,1,1,0,0
1084351953252089856,"The Congress, which has been left out of the alliance in the state, might go at it alone in the but may choose not to field candidates on a few seats, a senior party leader said.",Sun Jan 13 07:30:26 +0000 2019,127,325598,196042,False,2,,New Delhi India,1,0,0,1
1084320153796468736,Today's Students pains you will feel soon @RahulGandhi comminng soon @ashokgehlot51 @SachinPilot @News18Rajasthan @1stIndiaNews @ndtv @priyankac19 @INCIndia @INCRajasthan @GovindDotasra @RPSC1 @yuvahallabol @IYC @abpnewshindi,Sun Jan 13 05:24:05 +0000 2019,322,4463,92,False,3,,Unknown,2,14,0,0
1084294888311513089,This is actually fear speaking from deep inside.... Fear which never existed for last 5 years. Advantage,Sun Jan 13 03:43:41 +0000 2019,161,1116,126,False,0,,Chennai,2,0,0,0
1084257581843922944,"apathy no wonder was ranked 142 in Times Now accesses 2014 State government circular, 'No need to renew initial fire approval'",Sun Jan 13 01:15:26 +0000 2019,151,31542,3018,False,0,,San Jose,6,0,0,1
1084227507145060353,RT @naashonomics: plan not to put up candidiates in seats as he doesnot want to split vote but seats as h…,Sat Jan 12 23:15:56 +0000 2019,1436,54707,1246,False,1,plan not to put up candidiates in seats as he doesnot want to split vote but seats as he wants to split vote to hurt &amp;,India,4,1,0,0
1084224418283278336,based on 2014 43.6% vote share + 42.1% vote share 7.53% vote share,Sat Jan 12 23:03:39 +0000 2019,151,31542,3018,False,0,,San Jose,8,0,0,0
1084223003158753280,we don't want a bharat,Sat Jan 12 22:58:02 +0000 2019,151,31542,3018,False,0,,San Jose,4,0,0,1
1084214690488545280,Anupam Kher reacts to vandalism in by supporters:,Sat Jan 12 22:25:00 +0000 2019,151,31542,3018,False,0,,San Jose,5,0,0,1
1084194452900536320,7 seats v/s,Sat Jan 12 21:04:35 +0000 2019,151,31542,3018,False,0,,San Jose,4,0,0,0
1084190607860350976,set to sweep,Sat Jan 12 20:49:18 +0000 2019,151,31542,3018,False,0,,San Jose,4,0,0,0
1084172318430003200,RT @SandipGhose: @firstpost Love 's innocence to think that everyone else's IQ is same or lower than his own. Cute and touching…,Sat Jan 12 19:36:38 +0000 2019,3922,2027,215,False,2,@firstpost Love 's innocence to think that everyone else's IQ is same or lower than his own. Cute and touching. He is probably remembering his own mental state on May 14th 2014. Understandable.,Unknown,1,2,0,0
1084170735608836097,leading break India campaign,Sat Jan 12 19:30:20 +0000 2019,8829,140075,1295,False,1,,Unknown,3,0,0,1
1084155995436314624,@firstpost Love 's innocence to think that everyone else's IQ is same or lower than his own. Cute and touching. He is probably remembering his own mental state on May 14th 2014. Understandable.,Sat Jan 12 18:31:46 +0000 2019,29119,100554,14605,False,2,,mostly on the road,4,1,0,0
1084140191240126464,to fight LS polls in UP with full force: @RahulGandhi @INCIndia,Sat Jan 12 17:28:58 +0000 2019,3420,86658,12565,False,3,,India,7,2,0,1
1084122209533145089,Rahul Gandhi did not marry an Indian Hindu female.... Did he not find one eligible Hindu female among millions n millions of educated Hindu females??? Nope we can't vote for him to b PM,Sat Jan 12 16:17:31 +0000 2019,6418,11679,146,False,0,,0755,1,0,0,0
1084116880976216064,And the Next Indian Prime Minister is Shri @RahulGandhi,Sat Jan 12 15:56:20 +0000 2019,6796,8510,1811,False,25,,Dehradun India,2,1,0,0
1084113285044043776,RT @bsindia: stressed that the BSP-SP alliance was long-term and permanent was excluded out of the alliance as it does…,Sat Jan 12 15:42:03 +0000 2019,1217,582,9,False,4,"stressed that the BSP-SP alliance was long-term and permanent was excluded out of the alliance as it does not transfer its votes to its alliance partners, said Mayawati @virendrajourno",India,2,1,0,0
1084110249747992578,"RT @ndtv: , to contest 50:50 in Uttar Pradesh, no entry for Congress Read more here: …",Sat Jan 12 15:29:59 +0000 2019,11537,8908,502,False,32,", to contest 50:50 in Uttar Pradesh, no entry for Congress Read more here:",Mumbai India,2,1,0,1
1084104717632847873,is a decision between and . Decide do you want a leader like @narendramodi who has increased the respect for India across the world or Chor @rahulgandhi who was happy to play the and cards?,Sat Jan 12 15:08:01 +0000 2019,3404,15770,77,False,1,,Congress Mukt Bharat,6,2,0,0
1084089389913845761,L.S. Polls: Congress to Declare its Candidates by February,Sat Jan 12 14:07:06 +0000 2019,59,49564,775,False,0,,Unknown,14,0,0,1
1084087732404506624,"4-1/2 years there was no choice. Now there is a choice to work with such regime, or not to work with such regime again..There is a moment of choice..",Sat Jan 12 14:00:31 +0000 2019,421,2270,125,False,0,,Unknown,8,0,0,0
1084084188289163265,@RahulGandhi For the info of @RahulGandhi pappu... Kerala had the bad history of Congress Victory even after emergency period. When your gradmom tasted the failure Kerala people sent congress MP to loksabha,Sat Jan 12 13:46:26 +0000 2019,1600,2383,88,False,0,,Now @ Cochin....,2,2,0,0
1084084032445415430,RT @surendrankol: hope ALL of them r Indians? the ISI is famous for stage managing &amp; Indians know how ISI is desperate…,Sat Jan 12 13:45:49 +0000 2019,15042,8809,450,False,5,hope ALL of them r Indians? the ISI is famous for stage managing &amp; Indians know how ISI is desperate to see a Congress leader in the Prime Minister 's chair post it will take the heat of Pakistan from FATF to Uncle Sam,BANGALORE,1,1,0,0
1084083368411619329,I am waiting to see who is going to offer to ticket from seat.... @RahulGandhi or @ArvindKejriwal ..any leads🤔 @narendramodi @AmitShah @BJP4India @INCIndia @AamAadmiParty @Swamy39 @RKSinhaBJP @ShefVaidya @navikakumar @bhupendrachaube,Sat Jan 12 13:43:10 +0000 2019,6462,6723,408,False,0,,New Delhi India,3,12,0,1
1084062505222180866,"RT @BlueIndiaLive: , to contest 50:50 in Uttar Pradesh, no entry for Congress …",Sat Jan 12 12:20:16 +0000 2019,155,156,442,False,3,", to contest 50:50 in Uttar Pradesh, no entry for Congress",Unknown,3,1,0,0
1084062239324360704,Even-pro BJP media predict Modi led NDA may fall short of majority in Who would had imagined in 2014 that Modi in 2019 would struggle to get a majority on his own despite having an opposition leader like Rahul Gandhi,Sat Jan 12 12:19:13 +0000 2019,42299,219037,3964,False,0,,🇫🇷 🇩🇪 🇮🇳,1,0,0,1
1084060034772946944,Congress Refuses To Comment On SP-BSP Tie-Up; Expected To Contest Alone In UP In Lok Sabha Polls @INCIndia,Sat Jan 12 12:10:27 +0000 2019,127,325598,196042,False,0,,New Delhi India,2,1,0,1
1084057283338878978,"Rahul Gandhi and opposition is well aware that they can not ""defeat"" PM Modi They also know that anything less than 240 and @narendramodi can be kept away from the post of Prime Minister",Sat Jan 12 11:59:31 +0000 2019,42299,219037,3964,False,0,,🇫🇷 🇩🇪 🇮🇳,1,1,0,0
1084053788892180480,"Congress President @RahulGandhi, accusing Modi government of pushing intolerance, said retrieving the 'idea of India', which is tolerant, will be the biggest challenge in the next",Sat Jan 12 11:45:38 +0000 2019,127,325598,196042,False,0,,New Delhi India,1,1,0,1
1084049868228841472,"stands at political crossroads with just a few months to go for the upcoming and state Assembly polls. Right now, has a slight edge and can emerge as the leader in both the parliamentary and Assembly polls",Sat Jan 12 11:30:03 +0000 2019,319,19427,56738,False,31,,New Delhi India,3,0,0,1
1084040681222483969,", to contest 50:50 in Uttar Pradesh, no entry for Congress",Sat Jan 12 10:53:33 +0000 2019,96,203,63,False,3,,India,4,0,0,0
1084028713925263360,"stressed that the BSP-SP alliance was long-term and permanent was excluded out of the alliance as it does not transfer its votes to its alliance partners, said Mayawati @virendrajourno",Sat Jan 12 10:06:00 +0000 2019,134,220840,1715957,False,4,,India,3,1,0,1
1084015142541639682,RT @bsindia: 'We won't gain anything by including @INCIndia in our alliance. Both BSP and SP have experienced in the past that Congress's v…,Sat Jan 12 09:12:04 +0000 2019,21801,24310,778,False,5,"'We won't gain anything by including @INCIndia in our alliance. Both BSP and SP have experienced in the past that Congress's vote is not transferrable', said Track LIVE updates on campaigns",India,0,2,0,0
1084008969742442496,"RT @ndtv: Bahujan Samaj Party chief says, ""won't field candidates in and "" held by Congress President Rahul Ga…",Sat Jan 12 08:47:32 +0000 2019,17952,8713,290,False,5,"Bahujan Samaj Party chief says, ""won't field candidates in and "" held by Congress President Rahul Gandhi and UPA chairperson Sonia Gandhi Track LIVE updates:",Unknown,3,1,0,0
1084008121897410561,"Once-arch rivals (SP) and (BSP) announced Saturday their tie-up in Uttar Pradesh for the 2019 Lok Sabha polls, sharing 38 seats each and keeping the out of the alliance.",Sat Jan 12 08:44:10 +0000 2019,136,67928,3552,False,0,,Chennai India,5,0,0,1
1084005848307757057,"BSP-SP announce tie up for LS polls, keep out of it",Sat Jan 12 08:35:08 +0000 2019,4,53076,1432,False,0,,India,4,0,0,1
1084005316591865857,@BDUTT @yadavakhilesh Same was said at the time of SP and Congress alliance. It all depends how they do in 2019,Sat Jan 12 08:33:01 +0000 2019,3284,1814,44,False,0,,New Delhi India,3,2,0,0
1084003978428456960,RT @WIONews: The two leaders also clarified that they will not include in the BSP-SP alliance in Uttar Pradesh for the upcoming L…,Sat Jan 12 08:27:42 +0000 2019,72536,94394,12411,False,1,The two leaders also clarified that they will not include in the BSP-SP alliance in Uttar Pradesh for the upcoming Lok Sabha elections in May. @yadavakhilesh,Everywhere,1,1,0,0
1084003112933707777,", to contest 50:50 in Uttar Pradesh, no entry for Congress Read more here:",Sat Jan 12 08:24:16 +0000 2019,0,563921,11101566,False,32,,India,4,0,0,1
1084002199267532801,The two leaders also clarified that they will not include in the BSP-SP alliance in Uttar Pradesh for the upcoming Lok Sabha elections in May. @yadavakhilesh,Sat Jan 12 08:20:38 +0000 2019,7766,69651,53547,False,1,,South Asia,4,1,0,1
1083997880870977537,@INCIndia @RahulGandhi Just another delivery of repeated speeches... With every such act nearing to lose in,Sat Jan 12 08:03:29 +0000 2019,4215,1096,159,False,0,,Dubai United Arab Emirates,1,2,0,0
1083993446304509952,": Seems @TelanganaCMO, @yadavtejashwi wants @yadavakhilesh to be the PM face in . Tough time for @ncbn led team @RahulGandhi Cm @MamataOfficial to play a major role in choosing PM for",Sat Jan 12 07:45:51 +0000 2019,4692,9518,3195,False,0,,Chennai India,5,6,0,0
1083988792212635649,"RT @amreshsrivastav: BSP &amp;SP to contest 38 seats each in UP , left Amethi and Rai Rabareli for Congress: Mayawati …",Sat Jan 12 07:27:22 +0000 2019,3295,7621,545,False,1,"BSP &amp;SP to contest 38 seats each in UP , left Amethi and Rai Rabareli for Congress: Mayawati",Ghaziabad India,1,1,0,0
1083987218044080128,"announced for 2019 in . Both parties to field candidates on 38 seats each, leave 2 for third partner in coalition &amp; won't contest in &amp; , seats led by &amp; . No tie up with .",Sat Jan 12 07:21:06 +0000 2019,6816,5790,302,False,0,,Undetected.,8,0,0,0
1083985710476980226,"'We won't gain anything by including @INCIndia in our alliance. Both BSP and SP have experienced in the past that Congress's vote is not transferrable', said Track LIVE updates on campaigns",Sat Jan 12 07:15:07 +0000 2019,134,220840,1715957,False,5,,India,2,1,0,1
1083984218848411648,"RT @DeccanHerald: and make formal announcement of an alliance in UP for the , not incl…",Sat Jan 12 07:09:11 +0000 2019,5268,71144,2011,False,1,"and make formal announcement of an alliance in UP for the , not included.",Udupi India,4,1,0,0
1083983753095966721,"and make formal announcement of an alliance in UP for the , not included.",Sat Jan 12 07:07:20 +0000 2019,596,148311,26464,False,1,,India,4,0,0,1
1083983746242498561,"Bahujan Samaj Party chief says, ""won't field candidates in and "" held by Congress President Rahul Gandhi and UPA chairperson Sonia Gandhi Track LIVE updates:",Sat Jan 12 07:07:19 +0000 2019,0,563921,11101566,False,5,,India,5,0,0,1
1083982890709536768,"BSP &amp;SP to contest 38 seats each in UP , left Amethi and Rai Rabareli for Congress: Mayawati",Sat Jan 12 07:03:55 +0000 2019,6133,1917,551,False,1,,Delhi,3,0,0,0
1083941686974107648,There is a kind of subterranean language politicians employ in peak poll mode. A look at Narendra Modi's and Rahul Gandhi's communication with voters ahead of . My piece:,Sat Jan 12 04:20:11 +0000 2019,411,1190,1385,False,0,,Bangalore,1,0,0,1
